track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name
4x3RQbF3ej2Khz57EDUnyX,Sad To Belong,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,185000,2012-01-01,4,0.653,0.701,3,-7.948,1,0.0438,0.798,2.43e-06,0.308,0.892,170.186,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
27ytcWXJL0N73pE4nrccSn,Muli,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,362853,2012-01-01,17,0.558,0.647,10,-9.718,1,0.0302,0.662,0.00464,0.094,0.855,147.844,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
7tdJOhwyZU7xXBh3EMLib0,Bongga Ka Day,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,175346,2012-01-01,15,0.691,0.843,2,-7.07,1,0.0266,0.0365,1.35e-05,0.13,0.87,134.034,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
6y3ESI5LgZnaLak8BqraMv,Sabi-Sabi,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,224120,2012-01-01,2,0.771,0.568,0,-13.027,1,0.0493,0.742,0.00336,0.22,0.859,100.017,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
5yQ9wgBPhhGCFRtOJoN3Wq,Nosi Ba Lasi,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,311106,2012-01-01,9,0.707,0.626,9,-9.623,0,0.0266,0.432,0.00526,0.209,0.887,145.03,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
26FRLMJKkCfejByHF8v1Ub,Afterglow,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,185853,2012-01-01,5,0.633,0.456,7,-9.96,1,0.0274,0.669,0.014,0.0694,0.303,94.999,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
4NSiwwbw0MGlC0GjY7JNbn,Sugat ng Puso,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,262546,2012-01-01,5,0.733,0.636,9,-10.346,1,0.027,0.0736,0.0033,0.158,0.774,129.975,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
1MluYT1nQevHJBUPmv9gTE,Ligtas,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,235373,2012-01-01,3,0.695,0.71,9,-9.024,1,0.0265,0.436,0.0696,0.206,0.549,133.986,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
1lm5PyDEhdAnJIQoWevAAk,Hele-Hele,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,252746,2012-01-01,7,0.747,0.608,7,-11.118,1,0.0355,0.724,0.0241,0.223,0.893,94.967,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
2Sz96fAyqBDpJXtnVoD5Yo,Presyo,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,260013,2012-01-01,5,0.849,0.471,5,-10.415,1,0.0584,0.105,0.000661,0.0999,0.782,120.001,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
3C6njCrQIbKvXT31lJznTe,Missing You,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,201906,2012-01-01,2,0.66,0.501,9,-8.906,1,0.0242,0.737,9.45e-05,0.282,0.52,95.026,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
2RvpGLslC6tIZNn6rbIK3M,Hey Baby,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,154986,2012-01-01,1,0.542,0.601,5,-8.038,1,0.0376,0.0441,0.000501,0.109,0.698,143.282,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
6ttu93uRGw4jRhIw9S3W7Z,Bulldog and Yellow Jacket,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,269000,2012-01-01,3,0.479,0.919,9,-5.758,1,0.0302,0.387,0.771,0.702,0.822,152.951,7ybhBKk4qpQ63RjGWAN6iY,RJ Duets
5oGtT3DN2SjfiyTq6dHyTb,Sa Isang Sulyap Mo,39EHxSQAIaWusRqSI9xoyF,1:43,5ufJSlFMcBQweDd4gI1pWi,241453,2012-01-01,7,0.64,0.587,7,-10.683,1,0.0274,0.598,0.000577,0.121,0.689,138.032,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
4dyjRi82tyHU1vDZzeptgu,12:51,09DdQEMQaaq0f99vqqub3V,krissy & ericka,5ufJSlFMcBQweDd4gI1pWi,248280,2012-01-01,23,0.495,0.336,3,-9.987,1,0.0273,0.712,0.0,0.125,0.428,136.127,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
3eF7f9iPtBGnZLvy9MENpW,Hey Daydreamer,6yk6AUYniuCmUkf7D63AUW,Somedaydream,5ufJSlFMcBQweDd4gI1pWi,227386,2012-01-01,18,0.688,0.657,2,-6.887,1,0.0295,0.0244,0.0,0.0822,0.536,124.948,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
3jxgBY9zpuRtEVB9ygrDZT,Magasin,1WUdtysXvz9qXuD6toSJqA,Chicosci,5ufJSlFMcBQweDd4gI1pWi,266226,2012-01-01,26,0.556,0.915,0,-7.576,1,0.105,0.145,0.0,0.285,0.208,114.916,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
7DsdSyTGR0l3GWDkGVqZeu,Da Facebook Song (Ang Ganda Ganda Mo),6ZwnyHAtqKLBYwRhZePddV,Tanya Markova,5ufJSlFMcBQweDd4gI1pWi,266480,2012-01-01,2,0.653,0.617,2,-10.936,1,0.0315,0.346,0.000281,0.151,0.587,129.939,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
2MAS8sFiXaOgi9NKv6taLM,Saranghae,5xJfSowQoxaxY4DCVLTfr5,Sabrina,5ufJSlFMcBQweDd4gI1pWi,192520,2012-01-01,8,0.43,0.614,8,-8.98,1,0.092,0.65,0.0,0.0805,0.483,92.987,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
6J3LyRHU7n3Be1pp7ShWSx,Where Are You Now,6DBvHzuWldgHcSLCRQznOO,The Lamars,5ufJSlFMcBQweDd4gI1pWi,235773,2012-01-01,0,0.42,0.555,7,-8.631,1,0.0317,0.0179,0.0,0.112,0.37,199.89,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
4sd00emyzA47m2hXnH3WQN,Someday,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,5ufJSlFMcBQweDd4gI1pWi,238960,2012-01-01,2,0.426,0.212,8,-10.945,1,0.0408,0.916,0.00636,0.109,0.245,133.492,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
4K8WvdzKJ7AQHODhe0f6qx,12:51 - Remix,09DdQEMQaaq0f99vqqub3V,krissy & ericka,5ufJSlFMcBQweDd4gI1pWi,266373,2012-01-01,2,0.564,0.732,0,-8.839,0,0.202,0.00144,0.0,0.126,0.368,127.983,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
1x0itAAuE44UcvOsqixjAV,Sa Isang Sulyap Mo - Remix,39EHxSQAIaWusRqSI9xoyF,1:43,5ufJSlFMcBQweDd4gI1pWi,254026,2012-01-01,6,0.584,0.627,7,-9.076,1,0.0263,0.0201,0.167,0.378,0.583,128.019,5ufJSlFMcBQweDd4gI1pWi,Certified OPM Hits
1sv2qBDFRqZ3pVaSA0oeQA,Beautiful As You,7JIoxIiRqaLg42e1w27TXx,Richard Poon,0ouSIrIY9TmouOP7zk7WNV,240306,2012-01-01,0,0.509,0.299,9,-7.503,1,0.0285,0.844,0.0,0.132,0.198,123.812,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
4cYSDN7xxBk6S0dBBe5Lyf,I Will Take You Forever,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,0ouSIrIY9TmouOP7zk7WNV,245693,2012-01-01,8,0.409,0.637,6,-6.725,0,0.0378,0.124,0.0,0.163,0.207,135.672,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
0uO4X2cKYoUvXuq7mYhbEd,It's Our First Time,1an029RJkwZ1adPNhXSF5q,Solenn,0ouSIrIY9TmouOP7zk7WNV,253266,2012-01-01,0,0.604,0.611,0,-8.425,1,0.0338,0.398,0.0,0.0498,0.835,165.902,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
70ZQiCdMESBm7bo8clekjK,Old Friend,14JBboD1LaDlkSM0GsSa40,Pops Fernandez,0ouSIrIY9TmouOP7zk7WNV,245253,2012-01-01,0,0.44,0.411,9,-9.291,1,0.028,0.584,0.0,0.105,0.145,74.08,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
2zQgnkOS4bsVl9AdmJe9fJ,Pain In My Heart,0xxQZc6WKbfpoF06iBS8La,Zoo,0ouSIrIY9TmouOP7zk7WNV,284080,2012-01-01,6,0.345,0.175,9,-12.625,1,0.0382,0.754,0.0,0.0988,0.268,70.431,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
2HyDz4VgxaVAv4XJ92krw6,Kung Wala Ka Na,31oMMIBDMM2Z1RQO7u8irE,Side A,0ouSIrIY9TmouOP7zk7WNV,209920,2012-01-01,1,0.525,0.392,5,-9.358,1,0.0284,0.855,0.0,0.111,0.0922,133.73,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
7LIePL8wliv1bKSLqJmYnr,Someday,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,0ouSIrIY9TmouOP7zk7WNV,236960,2012-01-01,2,0.418,0.12,8,-16.123,1,0.0427,0.909,0.0047,0.108,0.281,134.868,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
2c3RnDRlBVhVyiRU3JEoex,Here I Am,19l4oVulvZzVoBEfaP3i0n,Jessa Zaragoza,0ouSIrIY9TmouOP7zk7WNV,228000,2012-01-01,0,0.442,0.261,0,-10.854,1,0.0311,0.581,0.000376,0.124,0.0972,129.777,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
4uyaSfs3JrHczwAkSAEtdb,A Thousand Miles,5xJfSowQoxaxY4DCVLTfr5,Sabrina,0ouSIrIY9TmouOP7zk7WNV,272960,2012-01-01,5,0.535,0.416,1,-7.665,1,0.0334,0.511,1.69e-06,0.229,0.412,157.975,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
3C715pDoiLAnDuDVJoAwdg,Miss You Like Crazy,5s4mdbGeKp5OzUhUkSTcXj,Dianne Elise,0ouSIrIY9TmouOP7zk7WNV,228786,2012-01-01,0,0.533,0.544,4,-5.345,1,0.0271,0.676,3.3e-06,0.234,0.138,131.042,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
6GVbFyqymY4yOvM25o535l,Don't Say You Love Me,09DdQEMQaaq0f99vqqub3V,krissy & ericka,0ouSIrIY9TmouOP7zk7WNV,190586,2012-01-01,3,0.662,0.717,4,-5.213,1,0.0335,0.0981,4.61e-06,0.194,0.545,97.006,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
2ZLwC8FSV0byZipM6iL6rn,Sa Puso Ko'y Ikaw,39EHxSQAIaWusRqSI9xoyF,1:43,0ouSIrIY9TmouOP7zk7WNV,248680,2012-01-01,2,0.667,0.514,6,-8.361,1,0.0278,0.289,0.0,0.114,0.506,81.034,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
40yqEEfiVHsC28Luj6ph0t,Overjoyed,4Tk99lkogsaMWxsx1XUQDj,OSM2SM,0ouSIrIY9TmouOP7zk7WNV,231613,2012-01-01,0,0.603,0.582,0,-9.003,1,0.0447,0.215,1.29e-05,0.105,0.576,166.444,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
5efuaiyqh6xIenxWINPAKH,"Ako'y Sa Yo, At Ika'y Akin Lamang",3HlBJDg0vbc5WLE7ctnGGF,Tricia Garcia,0ouSIrIY9TmouOP7zk7WNV,293386,2012-01-01,1,0.484,0.232,0,-10.862,1,0.0306,0.915,2.79e-05,0.128,0.212,145.985,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
3SRbUYhP9ERH4rLIzFwKM7,All I Wanna Be,321cgtxMSbAT6wanIiPYiy,Lica De Guzman,0ouSIrIY9TmouOP7zk7WNV,219520,2012-01-01,0,0.316,0.682,6,-2.621,1,0.0319,0.0137,0.0,0.12,0.164,143.815,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
5Ln5oAWAFr9KcWyKO0secq,Stay,3vFDvFtR8VKEITzDa2ddKe,Toto Sorioso,0ouSIrIY9TmouOP7zk7WNV,191093,2012-01-01,2,0.6,0.633,8,-5.743,1,0.0293,0.56,0.0,0.192,0.427,109.924,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
43xmPlfTnpNFdtRi2GGy5X,Tulak Ng Bibig,0ZEOoQA1tnEAnEbObq8YIR,Julianne,0ouSIrIY9TmouOP7zk7WNV,299066,2012-01-01,0,0.587,0.509,9,-10.119,1,0.0465,0.636,0.0,0.085,0.466,129.336,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
2LRpw0s4qpT8ohNi0ybgTg,Tila,31oMMIBDMM2Z1RQO7u8irE,Side A,0ouSIrIY9TmouOP7zk7WNV,236960,2012-01-01,0,0.504,0.469,7,-10.574,1,0.0289,0.748,0.00056,0.172,0.249,149.969,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
2tkAlxDT9o0i6YmTLIX5zp,If You're Not the One,5s4mdbGeKp5OzUhUkSTcXj,Dianne Elise,0ouSIrIY9TmouOP7zk7WNV,261893,2012-01-01,1,0.658,0.411,11,-7.885,1,0.031,0.6,0.0,0.128,0.25,120.078,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
0ceUFXapKvwybeMHbADj4d,Just Tell Me You Love Me,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,0ouSIrIY9TmouOP7zk7WNV,221266,2012-01-01,2,0.254,0.245,9,-11.473,1,0.0296,0.815,0.0,0.216,0.3,87.162,0ouSIrIY9TmouOP7zk7WNV,40 Most Requested Love Songs
3hXc6hVv4DefGmULA6Pvfj,Goodbye Girl,14JBboD1LaDlkSM0GsSa40,Pops Fernandez,6z1QaBXXuNVvZZO1NLTime,224826,2012-01-01,0,0.529,0.484,4,-6.214,1,0.0293,0.654,0.0,0.109,0.175,119.978,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
6OL0re1NFH93qynO80agKE,Careless Whisper,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,6z1QaBXXuNVvZZO1NLTime,277893,2012-01-01,0,0.538,0.577,2,-8.096,0,0.035,0.134,0.0,0.0533,0.256,149.849,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
5FL6X1ABHTNJ8WdNFPjUO9,My Eyes Adored,7JIoxIiRqaLg42e1w27TXx,Richard Poon,6z1QaBXXuNVvZZO1NLTime,215546,2012-01-01,0,0.688,0.602,1,-7.6,1,0.0764,0.491,0.0,0.084,0.833,85.6,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
4KdSAcE2NzIttmoHPx1RND,Die Just A Little,31oMMIBDMM2Z1RQO7u8irE,Side A,6z1QaBXXuNVvZZO1NLTime,210000,2012-01-01,0,0.494,0.638,4,-5.894,1,0.027,0.113,0.0,0.0999,0.253,52.644,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
6sHDKjB5K9ic73F61PJNY1,When You Tell Me That You Love Me,19l4oVulvZzVoBEfaP3i0n,Jessa Zaragoza,6z1QaBXXuNVvZZO1NLTime,257733,2012-01-01,0,0.432,0.445,4,-7.475,1,0.0346,0.634,0.0,0.341,0.109,75.193,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
4dmGHSO5QuR6IWoLTRWtTp,Need You Now,5xJfSowQoxaxY4DCVLTfr5,Sabrina,6z1QaBXXuNVvZZO1NLTime,222773,2012-01-01,0,0.627,0.426,4,-10.066,1,0.0265,0.373,5.05e-06,0.0935,0.152,104.942,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
20iw7IQb2VlOKDsHKguZ4f,Time Machine,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,6z1QaBXXuNVvZZO1NLTime,265293,2012-01-01,0,0.474,0.431,7,-8.936,1,0.0403,0.798,0.000171,0.365,0.3,76.62,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
3lenuPiNsrXnO5jFp1r6B7,If I Let You Go,5s4mdbGeKp5OzUhUkSTcXj,Dianne Elise,6z1QaBXXuNVvZZO1NLTime,235760,2012-01-01,0,0.663,0.475,7,-6.474,1,0.0261,0.771,0.0,0.0867,0.28,88.044,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
3xMH0VYx8i1t5ySO9NkglC,It Must Have Been Love,3InhMd05vZg1yBMntWCQKd,Reuben Laurente,6z1QaBXXuNVvZZO1NLTime,275546,2012-01-01,0,0.439,0.152,7,-11.71,1,0.04,0.966,0.00833,0.156,0.354,133.439,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
1S4tR718iqI0HadepOihbL,Runaway,09DdQEMQaaq0f99vqqub3V,krissy & ericka,6z1QaBXXuNVvZZO1NLTime,189480,2012-01-01,0,0.495,0.68,4,-5.569,1,0.0314,0.052,0.000206,0.0773,0.266,89.934,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
6SbFc33vWAuZkIxrqlRWyi,Falling Away,1LKL2kKeoS9zKVOfYHEeF3,Miguel Escueta,6z1QaBXXuNVvZZO1NLTime,261893,2012-01-01,0,0.591,0.737,11,-6.753,1,0.0277,0.0616,0.0,0.151,0.501,122.074,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
4xxTUmiveSggvT05uEra98,PiNK (Pag-ibig Na Kaya?),39EHxSQAIaWusRqSI9xoyF,1:43,6z1QaBXXuNVvZZO1NLTime,247986,2012-01-01,0,0.537,0.518,1,-8.527,1,0.0329,0.146,0.0,0.133,0.802,200.081,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
2GB05TWABottFvB8xAhQsm,Tabing Ilog,3HlBJDg0vbc5WLE7ctnGGF,Tricia Garcia,6z1QaBXXuNVvZZO1NLTime,201120,2012-01-01,0,0.509,0.339,4,-11.591,1,0.0286,0.908,0.000107,0.106,0.311,170.121,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
4mnetC8tsFd8Psfs80tEB6,Kung Puede Lang - Rock Version,6DBvHzuWldgHcSLCRQznOO,The Lamars,6z1QaBXXuNVvZZO1NLTime,177106,2012-01-01,0,0.682,0.825,8,-5.698,0,0.0275,0.00261,0.0,0.135,0.927,125.982,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
0YdfIigoSLqscDSDmw4MAf,I'm Your Friend,321cgtxMSbAT6wanIiPYiy,Lica De Guzman,6z1QaBXXuNVvZZO1NLTime,229346,2012-01-01,0,0.638,0.54,5,-9.428,0,0.211,0.421,0.0,0.0752,0.821,92.11,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
2ArjqNDh0M56E6sUYYFBbm,Himala ay Nawala,3vFDvFtR8VKEITzDa2ddKe,Toto Sorioso,6z1QaBXXuNVvZZO1NLTime,235053,2012-01-01,0,0.567,0.504,9,-3.415,1,0.0277,0.535,0.0,0.363,0.279,74.999,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
3AwKkyQyE70bzEv0uPkWIT,My Cherie Amour,0LyfQWJT6nXafLPZqxe9Of,Various Artists,6z1QaBXXuNVvZZO1NLTime,182000,2012-01-01,0,0.707,0.593,9,-7.022,1,0.0262,0.468,0.000406,0.0962,0.443,102.901,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
3nDlTRi78iUI6xtMYv2G3Q,Right Here Waiting,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,6z1QaBXXuNVvZZO1NLTime,247760,2012-01-01,0,0.551,0.475,0,-7.561,1,0.0423,0.0132,0.0,0.0781,0.366,167.743,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
0fmVfzrjBPS5hHosCoIjXV,You And I,7JIoxIiRqaLg42e1w27TXx,Richard Poon,6z1QaBXXuNVvZZO1NLTime,221573,2012-01-01,0,0.357,0.514,0,-6.643,1,0.0268,0.233,2.53e-06,0.138,0.215,82.717,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
3as0QBBnvXIxp1e5moZyMv,Grateful,0ZEOoQA1tnEAnEbObq8YIR,Julianne,6z1QaBXXuNVvZZO1NLTime,370080,2012-01-01,0,0.597,0.481,2,-11.436,1,0.0345,0.16,0.0011,0.12,0.19,91.979,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
55LAKm2glXywQgNS3UXYXm,Beautiful As You,7JIoxIiRqaLg42e1w27TXx,Richard Poon,6z1QaBXXuNVvZZO1NLTime,240306,2012-01-01,0,0.509,0.299,9,-7.503,1,0.0285,0.844,0.0,0.132,0.198,123.812,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
5A87o27DwmMmnKvckpeLNO,I Will Take You Forever,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,6z1QaBXXuNVvZZO1NLTime,245693,2012-01-01,3,0.409,0.637,6,-6.725,0,0.0378,0.124,0.0,0.163,0.207,135.672,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
7GpP7fofd0Lu9OyNvIbQCI,It's Our First Time,1an029RJkwZ1adPNhXSF5q,Solenn,6z1QaBXXuNVvZZO1NLTime,253266,2012-01-01,0,0.604,0.611,0,-8.425,1,0.0338,0.398,0.0,0.0498,0.835,165.902,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
0eIvrqBKYyISUf7NFFqm5R,Old Friend,14JBboD1LaDlkSM0GsSa40,Pops Fernandez,6z1QaBXXuNVvZZO1NLTime,245253,2012-01-01,0,0.44,0.411,9,-9.291,1,0.028,0.584,0.0,0.105,0.145,74.08,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
3WRUfg3sGml2xhfCG28skT,Pain In My Heart,0xxQZc6WKbfpoF06iBS8La,Zoo,6z1QaBXXuNVvZZO1NLTime,284080,2012-01-01,3,0.345,0.175,9,-12.625,1,0.0382,0.754,0.0,0.0988,0.268,70.431,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
5w8EnUXd4NMR2hzzTYwKKc,Kung Wala Ka Na,31oMMIBDMM2Z1RQO7u8irE,Side A,6z1QaBXXuNVvZZO1NLTime,209920,2012-01-01,0,0.525,0.392,5,-9.358,1,0.0284,0.855,0.0,0.111,0.0922,133.73,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
7Db0ms61gQNJAQcvFhn7CX,Someday,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,6z1QaBXXuNVvZZO1NLTime,236960,2012-01-01,0,0.418,0.12,8,-16.123,1,0.0427,0.909,0.0047,0.108,0.281,134.868,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
4RdJOzphKmwdE6MDVet15Z,Here I Am,19l4oVulvZzVoBEfaP3i0n,Jessa Zaragoza,6z1QaBXXuNVvZZO1NLTime,228000,2012-01-01,0,0.442,0.261,0,-10.854,1,0.0311,0.581,0.000376,0.124,0.0972,129.777,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
6B82oKukFo9jELxcuWY6PY,A Thousand Miles,5xJfSowQoxaxY4DCVLTfr5,Sabrina,6z1QaBXXuNVvZZO1NLTime,272960,2012-01-01,0,0.535,0.416,1,-7.665,1,0.0334,0.511,1.69e-06,0.229,0.412,157.975,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
0pNFfFwfANcr9Up2bV5GUy,Miss You Like Crazy,5s4mdbGeKp5OzUhUkSTcXj,Dianne Elise,6z1QaBXXuNVvZZO1NLTime,228786,2012-01-01,0,0.533,0.544,4,-5.345,1,0.0271,0.676,3.3e-06,0.234,0.138,131.042,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
4ZSPF9CjJq8TlxEJ59bxFj,Don't Say You Love Me,09DdQEMQaaq0f99vqqub3V,krissy & ericka,6z1QaBXXuNVvZZO1NLTime,190586,2012-01-01,0,0.662,0.717,4,-5.213,1,0.0335,0.0981,4.61e-06,0.194,0.545,97.006,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
73wc9MSnorj8znSlTOVB6N,Sa Puso Ko'y Ikaw,39EHxSQAIaWusRqSI9xoyF,1:43,6z1QaBXXuNVvZZO1NLTime,248680,2012-01-01,0,0.667,0.514,6,-8.361,1,0.0278,0.289,0.0,0.114,0.506,81.034,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
3lylcb21gIrqdhJ8kxECfh,Overjoyed,4Tk99lkogsaMWxsx1XUQDj,OSM2SM,6z1QaBXXuNVvZZO1NLTime,231613,2012-01-01,0,0.603,0.582,0,-9.003,1,0.0447,0.215,1.29e-05,0.105,0.576,166.444,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
4oA2WJBU5cT4gPxR8uKPL1,"Ako'y Sa Yo, At Ika'y Akin Lamang",3HlBJDg0vbc5WLE7ctnGGF,Tricia Garcia,6z1QaBXXuNVvZZO1NLTime,293386,2012-01-01,0,0.484,0.232,0,-10.862,1,0.0306,0.915,2.79e-05,0.128,0.212,145.985,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
5AARem8Iv8YDHy2F7Pfk3T,All I Wanna Be,321cgtxMSbAT6wanIiPYiy,Lica De Guzman,6z1QaBXXuNVvZZO1NLTime,219520,2012-01-01,0,0.316,0.682,6,-2.621,1,0.0319,0.0137,0.0,0.12,0.164,143.815,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
6eANIHuHaoyZtnHQ0tkUly,Stay,3vFDvFtR8VKEITzDa2ddKe,Toto Sorioso,6z1QaBXXuNVvZZO1NLTime,191093,2012-01-01,0,0.6,0.633,8,-5.743,1,0.0293,0.56,0.0,0.192,0.427,109.924,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
09QwX6L8BdP9G7w5nQa6Yg,Tulak Ng Bibig,0ZEOoQA1tnEAnEbObq8YIR,Julianne,6z1QaBXXuNVvZZO1NLTime,299066,2012-01-01,0,0.587,0.509,9,-10.119,1,0.0465,0.636,0.0,0.085,0.466,129.336,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
6eOQMY9meuhiHBbRQdgMQ0,Tila,31oMMIBDMM2Z1RQO7u8irE,Side A,6z1QaBXXuNVvZZO1NLTime,236960,2012-01-01,0,0.504,0.469,7,-10.574,1,0.0289,0.748,0.00056,0.172,0.249,149.969,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
